³¯Â¥,½Ã°¡,°í°¡,Àú°¡,Á¾°¡,°Å·¡·®,°Å·¡´ë±Ý,µî¶ô·ü,BPS,PER,PBR,EPS,DIV,DPS,buy_±â°üÇÕ°è,buy_±âÅ¸¹ýÀÎ,buy_°³ÀÎ,buy_¿Ü±¹ÀÎÇÕ°è,sell_±â°üÇÕ°è,sell_±âÅ¸¹ýÀÎ,sell_°³ÀÎ,sell_¿Ü±¹ÀÎÇÕ°è,sell_ÀüÃ¼,foreign_»óÀåÁÖ½Ä¼ö,foreign_º¸À¯¼ö·®,foreign_ÁöºÐÀ²,foreign_ÇÑµµ¼ö·®,foreign_ÇÑµµ¼ÒÁø·ü,short_°Å·¡·®,short_¸Å¼ö,short_ºñÁß,¾÷Á¾,Á¾¸ñ
2020-11-12,175500,177000,173000,174000,1965154,3.44E+11,-0.85,253001,15.38,0.69,11310,2.3,4000,-52391620000,4633858000,925099000,46832663000,1.71E+11,535773500,1.24E+11,48108447500,3.44E+11,213668187,65178517,30.5,213668187,30.5,0,1965154,0,°æ±â¼ÒºñÀç,Çö´ëÂ÷
2020-11-13,174000,178500,173500,177500,2405777,4.26E+11,2.01,253001,15.69,0.7,11310,2.25,4000,21758967500,4736123000,-1.05E+11,78209850000,83635564000,3155880500,3.06E+11,33293875000,4.26E+11,213668187,65450097,30.62,213668187,30.62,519,2405777,0.02,°æ±â¼ÒºñÀç,Çö´ëÂ÷
2020-11-16,182500,183500,177500,179000,2752922,4.96E+11,0.85,253001,15.83,0.71,11310,2.23,4000,33940518000,5582101500,27390328000,-66912947500,1.29E+11,4459505500,2.44E+11,1.18E+11,4.96E+11,213668187,65884882,30.84,213668187,30.84,40,2752922,0,°æ±â¼ÒºñÀç,Çö´ëÂ÷
2020-11-17,179500,185000,178000,182500,3429139,6.27E+11,1.96,253001,16.14,0.72,11310,2.19,4000,11039126000,-2042205500,-1.39E+11,1.30E+11,1.63E+11,7228540000,4.17E+11,39110427000,6.27E+11,213668187,65487244,30.66,213668187,30.66,176,3429139,0.01,°æ±â¼ÒºñÀç,Çö´ëÂ÷
2020-11-18,183500,185500,179000,179500,2228657,4.03E+11,-1.64,253001,15.87,0.71,11310,2.23,4000,-40768905000,5378609500,72480867000,-37090571500,1.52E+11,1154602000,1.67E+11,82697584500,4.03E+11,213668187,66195063,30.98,213668187,30.98,1188,2228657,0.05,°æ±â¼ÒºñÀç,Çö´ëÂ÷
2020-11-19,179000,181500,177500,180000,1379907,2.48E+11,0.28,253001,15.92,0.71,11310,2.22,4000,-9387340000,2178990500,-24975183000,32183532500,85981270500,1654424500,1.32E+11,27695771000,2.48E+11,213668187,65985631,30.88,213668187,30.88,550,1379907,0.04,°æ±â¼ÒºñÀç,Çö´ëÂ÷
2020-11-20,179000,179500,177000,177000,1309560,2.33E+11,-1.67,253001,15.65,0.7,11310,2.26,4000,-18289629500,3026420500,25242733500,-9979524500,75914244500,1305201500,1.11E+11,44708762516,2.33E+11,213668187,66169752,30.97,213668187,30.97,102,1309560,0.01,°æ±â¼ÒºñÀç,Çö´ëÂ÷
2020-11-23,175000,179500,175000,179000,1494870,2.67E+11,1.13,253001,15.83,0.71,11310,2.23,4000,-3938806000,-718465500,-43021762000,47679033500,84834165000,5057075000,1.45E+11,32155512562,2.67E+11,213668187,66105062,30.94,213668187,30.94,0,1494870,0,°æ±â¼ÒºñÀç,Çö´ëÂ÷
2020-11-24,181000,183000,179500,181000,1522580,2.75E+11,1.12,253001,16,0.72,11310,2.21,4000,-15675637000,5231927500,-25913579000,36357288500,91044950500,1071266500,1.57E+11,26439081500,2.75E+11,213668187,66290533,31.02,213668187,31.02,0,1522580,0,°æ±â¼ÒºñÀç,Çö´ëÂ÷
2020-11-25,183500,184000,178000,179500,2082764,3.77E+11,-0.83,253001,15.87,0.71,11310,2.23,4000,-10542685000,4729787000,-9187452500,15000350500,1.22E+11,6675777500,2.11E+11,37089660500,3.77E+11,213668187,66459142,31.1,213668187,31.1,0,2082764,0,°æ±â¼ÒºñÀç,Çö´ëÂ÷
2020-11-26,179500,181000,178000,179000,1260429,2.26E+11,-0.28,253001,15.83,0.71,11310,2.23,4000,-14055024500,4016857000,20017243000,-9979075500,87844667500,683461500,92577350500,44603498000,2.26E+11,213668187,66415221,31.08,213668187,31.08,0,1260429,0,°æ±â¼ÒºñÀç,Çö´ëÂ÷
2020-11-27,179000,181000,178000,181000,1033868,1.86E+11,1.12,253001,16,0.72,11310,2.21,4000,2638280000,6886759000,-16315865500,6790826500,54012020000,1260371500,1.14E+11,17415275500,1.86E+11,213668187,66345367,31.05,213668187,31.05,7,1033868,0,°æ±â¼ÒºñÀç,Çö´ëÂ÷
2020-11-30,181500,188500,181500,181500,3981271,7.35E+11,0.28,253001,16.05,0.72,11310,2.2,4000,44443808500,-1958112500,-8675090500,-33810605500,1.14E+11,8780773000,4.08E+11,2.05E+11,7.35E+11,213668187,66384395,31.06,213668187,31.06,291,3981271,0.01,°æ±â¼ÒºñÀç,Çö´ëÂ÷
2020-12-01,183000,184500,179500,183500,1792800,3.26E+11,1.1,253001,16.22,0.73,11310,2.18,4000,4777358500,7391344500,10337819500,-22506522500,1.07E+11,860201500,1.42E+11,76037080000,3.26E+11,213668187,66242281,31,213668187,31,0,1792800,0,°æ±â¼ÒºñÀç,Çö´ëÂ÷
2020-12-02,183500,184500,181500,182500,1745795,3.19E+11,-0.54,253001,16.14,0.72,11310,2.19,4000,-33758603500,8476416000,52948557500,-27666370000,84450556000,2196290000,1.25E+11,1.07E+11,3.19E+11,213668187,66116836,30.94,213668187,30.94,1,1745795,0,°æ±â¼ÒºñÀç,Çö´ëÂ÷
2020-12-03,183500,196500,182000,196500,6053809,1.15E+12,7.67,253001,17.37,0.78,11310,2.04,4000,86496394500,474573500,-2.24E+11,1.37E+11,2.02E+11,20877067500,8.73E+11,57660261000,1.15E+12,213668187,65972281,30.88,213668187,30.88,0,6053809,0,°æ±â¼ÒºñÀç,Çö´ëÂ÷
2020-12-04,198000,199000,195000,196500,3224702,6.36E+11,0,253001,17.37,0.78,11310,2.04,4000,-47947932500,2262436500,45462998000,222498000,1.64E+11,8694889000,3.63E+11,99184515500,6.36E+11,213668187,66702538,31.22,213668187,31.22,0,3224702,0,°æ±â¼ÒºñÀç,Çö´ëÂ÷
2020-12-07,195500,198500,190500,193500,2519339,4.88E+11,-1.53,253001,17.11,0.76,11310,2.07,4000,-48908778000,8032794000,58459011500,-17583027500,1.49E+11,7740411500,2.67E+11,64477566000,4.88E+11,213668187,66688181,31.2,213668187,31.2,0,2519339,0,°æ±â¼ÒºñÀç,Çö´ëÂ÷
2020-12-08,191000,192000,186000,186500,3181249,5.98E+11,-3.62,253001,16.49,0.74,11310,2.14,4000,-21431687500,468079000,1.37E+11,-1.16E+11,1.55E+11,15423034000,2.55E+11,1.72E+11,5.98E+11,213668187,66545940,31.14,213668187,31.14,37,3181249,0,°æ±â¼ÒºñÀç,Çö´ëÂ÷
2020-12-09,188000,192000,187000,191500,1805987,3.43E+11,2.68,253001,16.93,0.76,11310,2.09,4000,7003501000,16702763000,-22252744500,-1453519500,95826396000,1380274000,1.87E+11,58142667000,3.43E+11,213668187,65921365,30.84,213668187,30.84,0,1805987,0,°æ±â¼ÒºñÀç,Çö´ëÂ÷
2020-12-10,189000,194000,188000,191500,2187019,4.19E+11,0,253001,16.93,0.76,11310,2.09,4000,-9828588500,5967106000,21414885000,-17553402500,1.67E+11,1683685500,1.57E+11,93388370500,4.19E+11,213668187,65912832,30.84,213668187,30.84,34,2187019,0,°æ±â¼ÒºñÀç,Çö´ëÂ÷
2020-12-11,193000,194500,190000,190000,1644559,3.15E+11,-0.78,253001,16.8,0.75,11310,2.11,4000,-87023812500,1317824000,80313212500,5392776000,1.45E+11,894715500,1.09E+11,60055739000,3.15E+11,213668187,65747064,30.77,213668187,30.77,121,1644559,0.01,°æ±â¼ÒºñÀç,Çö´ëÂ÷
2020-12-14,190500,191000,187000,189000,1259459,2.38E+11,-0.53,253001,16.71,0.75,11310,2.12,4000,-29179993500,6561342500,47941020000,-25322369000,79964892500,789780000,1.22E+11,35127188000,2.38E+11,213668187,65751581,30.77,213668187,30.77,236,1259459,0.02,°æ±â¼ÒºñÀç,Çö´ëÂ÷
2020-12-15,189000,190500,186000,188500,1355388,2.54E+11,-0.26,253001,16.67,0.75,11310,2.12,4000,-25553337500,364737000,41407388500,-16218788000,80731182000,1202215500,1.31E+11,41618238000,2.54E+11,213668187,65596580,30.7,213668187,30.7,532,1355388,0.04,°æ±â¼ÒºñÀç,Çö´ëÂ÷
2020-12-16,190000,193500,189500,190000,1268117,2.42E+11,0.8,253001,16.8,0.75,11310,2.11,4000,-5253972000,-3372855500,-5164822500,13791650000,77476757500,4404817000,1.39E+11,20675816000,2.42E+11,213668187,65485146,30.66,213668187,30.66,2,1268117,0,°æ±â¼ÒºñÀç,Çö´ëÂ÷
2020-12-17,190000,190500,188000,190500,974859,1.84E+11,0.26,253001,16.84,0.75,11310,2.1,4000,-21087406000,1726920000,3788934500,15571551500,60259723000,630222500,92558459500,30989262000,1.84E+11,213668187,65271345,30.55,213668187,30.55,0,974859,0,°æ±â¼ÒºñÀç,Çö´ëÂ÷
2020-12-18,191000,191000,189000,189000,930831,1.76E+11,-0.79,253001,16.71,0.75,11310,2.12,4000,-12982828500,891508000,1534169000,10557151500,45305943500,190261000,81517583000,49483542500,1.76E+11,213668187,65268132,30.55,213668187,30.55,0,930831,0,°æ±â¼ÒºñÀç,Çö´ëÂ÷
2020-12-21,188500,189000,185000,187000,1120752,2.09E+11,-1.06,253001,16.53,0.74,11310,2.14,4000,-20806548000,-1524153500,15936285000,6394416500,59777155000,2764451500,1.29E+11,17856585000,2.09E+11,213668187,65312838,30.56,213668187,30.56,0,1120752,0,°æ±â¼ÒºñÀç,Çö´ëÂ÷
2020-12-22,186000,186500,183000,184000,1381697,2.55E+11,-1.6,253001,16.27,0.73,11310,2.17,4000,-31139257000,-2574480000,14254758500,19458978500,60246314000,10698386500,1.58E+11,25730222000,2.55E+11,213668187,65352496,30.6,213668187,30.6,82,1381697,0.01,°æ±â¼ÒºñÀç,Çö´ëÂ÷
2020-12-23,183000,188500,183000,185000,1301433,2.42E+11,0.54,253001,16.36,0.73,11310,2.16,4000,-9237322500,-831793000,3312112000,6757003500,81130003500,1449668500,1.33E+11,25955395500,2.42E+11,213668187,65447419,30.62,213668187,30.62,7,1301433,0,°æ±â¼ÒºñÀç,Çö´ëÂ÷
2020-12-24,185000,189000,185000,187000,1061140,1.99E+11,1.08,253001,16.53,0.74,11310,2.14,4000,8754015000,-3808353000,-10193652500,5247990500,52596901500,6015369000,1.17E+11,22917863000,1.99E+11,213668187,65480747,30.66,213668187,30.66,84,1061140,0.01,°æ±â¼ÒºñÀç,Çö´ëÂ÷
2020-12-28,189000,193000,187500,189500,2410348,4.59E+11,1.34,253001,16.76,0.75,11310,2.11,4000,45072216000,-38945000,-93463446000,48430175000,78723889000,4197127000,3.40E+11,36144123000,4.59E+11,213668187,65221664,30.52,213668187,30.52,584,2410348,0.02,°æ±â¼ÒºñÀç,Çö´ëÂ÷
2020-12-29,191000,191500,188000,190500,1488327,2.82E+11,0.53,253001,16.84,0.75,11310,2.1,4000,-60303116000,14774639000,82164486000,-36636009000,1.06E+11,1624693000,1.16E+11,58306031000,2.82E+11,213668187,65413274,30.61,213668187,30.61,845,1488327,0.06,°æ±â¼ÒºñÀç,Çö´ëÂ÷
2020-12-30,190500,193500,189000,192000,1361340,2.61E+11,0.79,253001,16.98,0.76,11310,2.08,4000,3926595500,-2284570000,-22534747500,20892722000,59792428000,5111136000,1.64E+11,32315174500,2.61E+11,213668187,65226368,30.53,213668187,30.53,563,1361340,0.04,°æ±â¼ÒºñÀç,Çö´ëÂ÷
2021-01-04,194000,211000,193500,207500,5651695,1.16E+12,8.07,253001,18.35,0.82,11310,1.93,4000,918715500,-9346500,-1.74E+11,1.73E+11,2.29E+11,6973266500,8.50E+11,75941506500,1.16E+12,213668187,65335222,30.58,213668187,30.58,7220,5651695,0.13,°æ±â¼ÒºñÀç,Çö´ëÂ÷
2021-01-05,207000,213000,205000,209500,3022595,6.31E+11,0.96,253001,18.52,0.83,11310,1.91,4000,-28476613500,8478665500,30567638500,-10569690500,1.88E+11,3780247000,3.48E+11,91404146500,6.31E+11,213668187,66437068,31.1,213668187,31.1,808,3022595,0.03,°æ±â¼ÒºñÀç,Çö´ëÂ÷
2021-01-06,209500,211500,202500,203000,2848547,5.86E+11,-3.1,253001,17.95,0.8,11310,1.97,4000,-83691117500,3470809500,1.31E+11,-50673145000,2.29E+11,2826790500,2.61E+11,93470504500,5.86E+11,213668187,66385991,31.06,213668187,31.06,68,2848547,0,°æ±â¼ÒºñÀç,Çö´ëÂ÷
2021-01-07,206000,210500,204500,206000,2478337,5.15E+11,1.48,253001,18.21,0.81,11310,1.94,4000,15181783500,14988618000,-7672654500,-22497747000,1.48E+11,4179678500,2.88E+11,75765500500,5.15E+11,213668187,66145854,30.95,213668187,30.95,22,2478337,0,°æ±â¼ÒºñÀç,Çö´ëÂ÷
2021-01-08,240500,257000,225000,246000,19933702,4.85E+12,19.42,253001,21.75,0.97,11310,1.63,4000,-15624083000,-15720684000,-1.41E+11,1.73E+11,6.37E+11,41741346000,3.80E+12,3.71E+11,4.85E+12,213668187,66208167,30.98,213668187,30.98,998,19933702,0.01,°æ±â¼ÒºñÀç,Çö´ëÂ÷
2021-01-11,256500,289000,256000,267500,14433887,3.92E+12,8.74,253001,23.65,1.06,11310,1.5,4000,-1.59E+11,-28243159500,3.32E+11,-1.45E+11,6.79E+11,61787292000,2.79E+12,3.86E+11,3.92E+12,213668187,66907524,31.31,213668187,31.31,6,14433887,0,°æ±â¼ÒºñÀç,Çö´ëÂ÷
2021-01-12,263500,274500,250500,261000,8040182,2.11E+12,-2.43,253001,23.08,1.03,11310,1.53,4000,-75590739000,718607500,1.28E+11,-52917528000,4.01E+11,23172638000,1.41E+12,2.76E+11,2.11E+12,213668187,66353279,31.05,213668187,31.05,23,8040182,0,°æ±â¼ÒºñÀç,Çö´ëÂ÷
2021-01-13,259500,265000,250000,259000,5805649,1.50E+12,-0.77,253001,22.9,1.02,11310,1.54,4000,-82022426500,5362568500,67303274000,9356584000,3.43E+11,9241193500,1.00E+12,1.42E+11,1.50E+12,213668187,66151535,30.95,213668187,30.95,30,5805649,0,°æ±â¼ÒºñÀç,Çö´ëÂ÷
2021-01-14,251000,255500,248500,250500,3389733,8.53E+11,-3.28,253001,22.15,0.99,11310,1.6,4000,-77108030000,-724892500,99098614500,-21265692000,2.04E+11,8644188500,5.08E+11,1.32E+11,8.53E+11,213668187,66212073,30.98,213668187,30.98,484,3389733,0.01,°æ±â¼ÒºñÀç,Çö´ëÂ÷
2021-01-15,252000,255000,239000,240000,3915078,9.59E+11,-4.19,253001,21.22,0.95,11310,1.67,4000,-92278889500,-13044860500,78555869500,26767880500,2.50E+11,21503136000,5.85E+11,1.02E+11,9.59E+11,213668187,66127659,30.95,213668187,30.95,62,3915078,0,°æ±â¼ÒºñÀç,Çö´ëÂ÷
2021-01-18,237500,246500,234000,241000,3387635,8.17E+11,0.42,253001,21.31,0.95,11310,1.66,4000,-31247953500,2678075000,33969661000,-5399782500,2.45E+11,4785236500,4.84E+11,83020733500,8.17E+11,213668187,66270712,31.02,213668187,31.02,62,3387635,0,°æ±â¼ÒºñÀç,Çö´ëÂ÷
2021-01-19,244000,261500,244000,261500,4976690,1.27E+12,8.51,253001,23.12,1.03,11310,1.53,4000,55086071000,17370448500,-1.52E+11,79896168000,2.52E+11,5746380500,9.11E+11,1.04E+11,1.27E+12,213668187,66249668,31.02,213668187,31.02,4428,4976690,0.09,°æ±â¼ÒºñÀç,Çö´ëÂ÷
2021-01-20,271000,277000,254000,259000,5305494,1.39E+12,-0.96,253001,22.9,1.02,11310,1.54,4000,-88147523500,6033462500,1.03E+11,-20418371500,3.72E+11,9927748500,8.62E+11,1.51E+11,1.39E+12,213668187,66584574,31.16,213668187,31.16,0,5305494,0,°æ±â¼ÒºñÀç,Çö´ëÂ÷
2021-01-21,264000,266500,259500,264500,2593509,6.83E+11,2.12,253001,23.39,1.05,11310,1.51,4000,6499274000,11488389000,-95380683500,77393020500,1.59E+11,8750545500,4.72E+11,43132914000,6.83E+11,213668187,66529564,31.14,213668187,31.14,0,2593509,0,°æ±â¼ÒºñÀç,Çö´ëÂ÷
2021-01-22,261000,263000,257000,257000,2093127,5.42E+11,-2.84,253001,22.72,1.02,11310,1.56,4000,-71402575000,3983477000,1.59E+11,-91874423500,1.87E+11,1022486000,2.33E+11,1.21E+11,5.42E+11,213668187,66855300,31.3,213668187,31.3,57,2093127,0,°æ±â¼ÒºñÀç,Çö´ëÂ÷
2021-01-25,253000,262000,251500,260000,1895263,4.88E+11,1.17,253001,22.99,1.03,11310,1.54,4000,-4694243000,7523272500,-30790910000,27961880500,1.51E+11,3816258000,2.88E+11,44746217000,4.88E+11,213668187,66498180,31.12,213668187,31.12,8,1895263,0,°æ±â¼ÒºñÀç,Çö´ëÂ÷
2021-01-26,260500,260500,250500,251500,1846817,4.70E+11,-3.27,253001,22.24,0.99,11310,1.59,4000,-98263657500,421776000,1.39E+11,-40857807500,1.83E+11,3589679000,2.10E+11,72906802500,4.70E+11,213668187,66607016,31.17,213668187,31.17,8,1846817,0,°æ±â¼ÒºñÀç,Çö´ëÂ÷
2021-01-27,252000,254500,245000,245500,2190994,5.44E+11,-2.39,253001,21.71,0.97,11310,1.63,4000,-1.14E+11,-5185905000,1.37E+11,-18134107000,1.88E+11,8814487000,2.68E+11,80205275000,5.44E+11,213668187,66445255,31.1,213668187,31.1,132,2190994,0.01,°æ±â¼ÒºñÀç,Çö´ëÂ÷
2021-01-28,238000,243500,236500,238500,2033262,4.87E+11,-2.85,253001,21.09,0.94,11310,1.68,4000,-25821244500,1407587000,65666298000,-41252640500,1.20E+11,3420417500,2.61E+11,1.02E+11,4.87E+11,213668187,66440678,31.1,213668187,31.1,41,2033262,0,°æ±â¼ÒºñÀç,Çö´ëÂ÷
2021-01-29,242000,242500,227000,229000,2663404,6.17E+11,-3.98,253001,20.25,0.91,11310,1.75,4000,-30669549000,6096252000,38659214500,-14085917500,1.30E+11,5767826000,3.28E+11,1.54E+11,6.17E+11,213668187,66268033,31.02,213668187,31.02,40,2663404,0,°æ±â¼ÒºñÀç,Çö´ëÂ÷
2021-02-01,229000,238500,224500,238500,1798912,4.18E+11,4.15,253001,21.09,0.94,11310,1.68,4000,27833286000,1211174500,-15607040000,-13437420500,73871799000,1151990000,2.77E+11,66094149944,4.18E+11,213668187,66207296,30.98,213668187,30.98,70,1798912,0,°æ±â¼ÒºñÀç,Çö´ëÂ÷
2021-02-02,241500,243500,236000,240500,1519973,3.65E+11,0.84,253001,21.26,0.95,11310,1.66,4000,-18119187500,-10775717000,4034774500,24860130000,99996438000,13239677500,1.88E+11,63731790000,3.65E+11,213668187,66138567,30.95,213668187,30.95,204,1519973,0.01,°æ±â¼ÒºñÀç,Çö´ëÂ÷
2021-02-03,245000,252500,242500,245500,2983093,7.39E+11,2.08,253001,21.71,0.97,11310,1.63,4000,-3067387500,773871500,-9784711000,12078227000,2.11E+11,7587741500,4.16E+11,1.04E+11,7.39E+11,213668187,66260165,31.02,213668187,31.02,326,2983093,0.01,°æ±â¼ÒºñÀç,Çö´ëÂ÷
2021-02-04,251500,253000,244000,248500,1907305,4.75E+11,1.22,253001,21.97,0.98,11310,1.61,4000,-48223727500,-2035881500,1650012500,48609596500,1.51E+11,4760081000,2.72E+11,47060002500,4.75E+11,213668187,66310461,31.03,213668187,31.03,37,1907305,0,°æ±â¼ÒºñÀç,Çö´ëÂ÷
2021-02-05,249500,250500,243000,249500,1539977,3.81E+11,0.4,253001,22.06,0.99,11310,1.6,4000,592604000,522377500,-26063696000,24948714500,1.13E+11,1645427000,1.97E+11,69331302000,3.81E+11,213668187,66492411,31.12,213668187,31.12,7,1539977,0,°æ±â¼ÒºñÀç,Çö´ëÂ÷
2021-02-08,238000,240500,228500,234000,3212977,7.54E+11,-6.21,253001,20.69,0.92,11310,1.71,4000,-11744195000,4230598500,12541309500,-5027713000,1.52E+11,6176985500,5.14E+11,82264670500,7.54E+11,213668187,66666962,31.2,213668187,31.2,67,3212977,0,°æ±â¼ÒºñÀç,Çö´ëÂ÷
2021-02-09,232500,240500,232500,236500,1391614,3.30E+11,1.07,253001,20.91,0.93,11310,1.69,4000,21240657500,452950000,-19614672500,-2078935000,83444940500,1187808000,2.03E+11,43195911000,3.30E+11,213668187,66644073,31.19,213668187,31.19,0,1391614,0,°æ±â¼ÒºñÀç,Çö´ëÂ÷
2021-02-10,239000,246000,235000,245000,1233628,2.97E+11,3.59,253001,21.66,0.97,11310,1.63,4000,7880244500,-89023500,-36955359000,29164138000,69274727000,1054680500,1.87E+11,40459445000,2.97E+11,213668187,66617376,31.19,213668187,31.19,69,1233628,0.01,°æ±â¼ÒºñÀç,Çö´ëÂ÷
2021-02-15,247000,249000,243500,247500,916331,2.26E+11,1.02,253001,21.88,0.98,11310,1.62,4000,1458385500,1547351500,12003227000,-15008964000,51636785000,710721500,1.39E+11,34636784000,2.26E+11,213668187,66739480,31.23,213668187,31.23,0,916331,0,°æ±â¼ÒºñÀç,Çö´ëÂ÷
2021-02-16,249000,251000,245000,247500,1179084,2.93E+11,0,253001,21.88,0.98,11310,1.62,4000,872914000,-83014500,10069695000,-10859594500,70583493500,2955995500,1.77E+11,41825498500,2.93E+11,213668187,66681528,31.2,213668187,31.2,0,1179084,0,°æ±â¼ÒºñÀç,Çö´ëÂ÷
2021-02-17,248000,248000,242500,243500,871176,2.12E+11,-1.62,253001,21.53,0.96,11310,1.64,4000,-34617383500,860425500,58322154500,-24565196500,67791098000,420603500,1.04E+11,40525103500,2.12E+11,213668187,66637511,31.19,213668187,31.19,11,871176,0,°æ±â¼ÒºñÀç,Çö´ëÂ÷
2021-02-18,241000,243500,235500,235500,1260023,3.00E+11,-3.29,253001,20.82,0.93,11310,1.7,4000,-56103950500,-494273000,1.03E+11,-46844188000,1.01E+11,2698509000,1.31E+11,66240537000,3.00E+11,213668187,66536574,31.14,213668187,31.14,0,1260023,0,°æ±â¼ÒºñÀç,Çö´ëÂ÷
2021-02-19,236500,242000,235500,242000,1168454,2.79E+11,2.76,253001,21.4,0.96,11310,1.65,4000,4969092000,-1065059500,-27145389000,23241356500,74241042500,2288757500,1.64E+11,38825131000,2.79E+11,213668187,66347704,31.05,213668187,31.05,0,1168454,0,°æ±â¼ÒºñÀç,Çö´ëÂ÷
2021-02-22,243000,247500,240000,241500,1157808,2.82E+11,-0.21,253001,21.35,0.95,11310,1.66,4000,2260464000,672722000,-8953518500,6020332500,84923859000,837697500,1.43E+11,52617633500,2.82E+11,213668187,66415532,31.08,213668187,31.08,58,1157808,0.01,°æ±â¼ÒºñÀç,Çö´ëÂ÷
2021-02-23,242500,247500,237000,244500,1629578,3.95E+11,1.24,253001,21.62,0.97,11310,1.64,4000,26538835500,-526361500,-33852911500,7840437500,80116535500,3456735500,2.42E+11,70142535000,3.95E+11,213668187,66468153,31.11,213668187,31.11,69,1629578,0,°æ±â¼ÒºñÀç,Çö´ëÂ÷
2021-02-24,246500,249000,235000,235000,2072507,4.98E+11,-3.89,253001,20.78,0.93,11310,1.7,4000,-39988997000,-3016153000,69207513500,-26202363500,1.22E+11,5502235000,2.48E+11,1.22E+11,4.98E+11,213668187,66499178,31.12,213668187,31.12,0,2072507,0,°æ±â¼ÒºñÀç,Çö´ëÂ÷
2021-02-25,239000,245000,235000,245000,1562697,3.76E+11,4.26,253001,21.66,0.97,11310,1.63,4000,98272034000,-762981500,-1.04E+11,6837993500,73914108500,2936249500,2.47E+11,51595362000,3.76E+11,213668187,66384210,31.06,213668187,31.06,13,1562697,0,°æ±â¼ÒºñÀç,Çö´ëÂ÷
2021-02-26,238500,248500,235500,237000,2710962,6.50E+11,-3.27,253001,20.95,0.94,11310,1.69,4000,-28041944500,4704850500,1.38E+11,-1.15E+11,1.99E+11,2587627500,2.54E+11,1.94E+11,6.50E+11,213668187,66409963,31.08,213668187,31.08,621,2710962,0.02,°æ±â¼ÒºñÀç,Çö´ëÂ÷
2021-03-02,244500,249000,237000,239000,2509152,6.10E+11,0.84,253001,21.13,0.94,11310,1.67,4000,22548769500,-3445900500,-10921480000,-8181389000,1.34E+11,7606468500,3.28E+11,1.40E+11,6.10E+11,213668187,65957269,30.88,213668187,30.88,420,2509152,0.02,°æ±â¼ÒºñÀç,Çö´ëÂ÷
2021-03-03,239000,241500,236500,240000,910872,2.18E+11,0.42,253001,21.22,0.95,11310,1.67,4000,4685481000,58884000,9208041500,-13952406500,61206289500,629612500,1.02E+11,54133921500,2.18E+11,213668187,65938587,30.86,213668187,30.86,26,910872,0,°æ±â¼ÒºñÀç,Çö´ëÂ÷
2021-03-04,236000,238000,232500,235000,1274581,3.00E+11,-2.08,253001,20.78,0.93,11310,1.7,4000,-68736515500,1055939500,1.10E+11,-42465398500,1.15E+11,2098067000,1.09E+11,74231844000,3.00E+11,213668187,65875957,30.83,213668187,30.83,621,1274581,0.05,°æ±â¼ÒºñÀç,Çö´ëÂ÷
2021-03-05,230500,237000,228500,235000,1153198,2.68E+11,0,253001,20.78,0.93,11310,1.7,4000,-23020912000,5005028000,35390211500,-17374327500,74125646500,2248987000,1.29E+11,62267258000,2.68E+11,213668187,65693096,30.75,213668187,30.75,820,1153198,0.07,°æ±â¼ÒºñÀç,Çö´ëÂ÷
2021-03-08,237000,237500,230000,230500,853206,1.98E+11,-1.91,253001,20.38,0.91,11310,1.74,4000,-24462458500,2342707000,39868766000,-17749014500,67732407500,1188832000,1.02E+11,27387312500,1.98E+11,213668187,65617760,30.7,213668187,30.7,0,853206,0,°æ±â¼ÒºñÀç,Çö´ëÂ÷
2021-03-09,230500,234000,228000,231500,1254755,2.90E+11,0.43,253001,20.47,0.92,11310,1.73,4000,13830687000,-1312923000,-29478754500,16960990500,73979627500,6884252000,1.68E+11,41555488000,2.90E+11,213668187,65497726,30.66,213668187,30.66,3,1254755,0,°æ±â¼ÒºñÀç,Çö´ëÂ÷
