,날짜,시가,고가,저가,종가,거래량,거래대금,등락률,BPS,PER,PBR,EPS,DIV,DPS,buy_기관합계,buy_기타법인,buy_개인,buy_외국인합계,buy_전체,sell_기관합계,sell_기타법인,sell_개인,sell_외국인합계,sell_전체,foreign_상장주식수,foreign_보유수량,foreign_지분율,foreign_한도수량,foreign_한도소진률,short_거래량,short_매수,short_비중
1196,2018-02-09,44440,45180,44420,44700,349300,780790538640,-2.83,1156530,14.15,1.93,157967,1.28,28500,-59293688000.0,4704459000.0,131545043000.0,-76955814000.0,0.0,274111992000.0,4113713000.0,188149116000.0,314415717640.0,780790538640.0,128386494,67001729,52.2,128386494,52.2,3556,349300,1.02
1197,2018-02-12,45100,46320,45040,45720,315099,719931323000,2.28,1156530,14.47,1.98,157967,1.25,28500,-25798111000.0,-413359000.0,-23213584000.0,49425054000.0,0.0,238974825000.0,3002090000.0,175090406000.0,302864002000.0,719931323000.0,128386494,66952365,52.16,128386494,52.16,5115,315099,1.62
1198,2018-02-13,46200,48060,46200,47540,378465,896530740450,3.98,1156530,15.05,2.06,157967,1.2,28500,15894287000.0,3883302000.0,-170262477000.0,150484888000.0,0.0,290859316000.0,3612409000.0,355882951000.0,246176064450.0,896530740450.0,128386494,66989049,52.2,128386494,52.2,11286,378465,2.98
1199,2018-02-14,48080,49100,47940,49000,378118,922638233330,3.07,1156530,15.51,2.12,157967,1.16,28500,53705916000.0,-3035403000.0,-180904076000.0,130233563000.0,0.0,206104431000.0,9428903000.0,329181772000.0,377923127330.0,922638233330.0,128386494,67059295,52.22,128386494,52.22,6138,378118,1.62
1200,2018-02-19,49800,49800,47860,48380,307069,746462578640,-1.27,1156530,15.31,2.09,157967,1.18,28500,11855918000.0,3781616000.0,38556728000.0,-54194262000.0,0.0,214530564000.0,3220961000.0,188149597000.0,340561456640.0,746462578640.0,128386494,67104208,52.28,128386494,52.28,9113,307069,2.97
1201,2018-02-20,48040,48160,47220,47400,202452,481057664650,-2.03,1156530,15.0,2.05,157967,1.2,28500,-61630202000.0,1077749000.0,83791287000.0,-23238834000.0,0.0,188651040000.0,709725000.0,113246869000.0,178450030650.0,481057664650.0,128386494,67083809,52.25,128386494,52.25,5896,202452,2.91
1202,2018-02-21,47280,47580,46840,47280,257604,607522785000,-0.25,1156530,14.97,2.04,157967,1.21,28500,1896470000.0,-6343252000.0,90392540000.0,-85945758000.0,0.0,180239131000.0,10241265000.0,68038949000.0,349003440000.0,607522785000.0,128386494,67061191,52.22,128386494,52.22,3210,257604,1.25
1203,2018-02-22,47260,47260,46760,46760,177399,416552606000,-1.1,1156530,14.8,2.02,157967,1.22,28500,-79680755000.0,2957688000.0,92124023000.0,-15400956000.0,0.0,148382176000.0,1435308000.0,52753199000.0,213981923000.0,416552606000.0,128386494,67041564,52.22,128386494,52.22,5276,177399,2.97
1204,2018-02-23,46760,47800,46760,47220,248466,587288884490,0.98,1156530,14.95,2.04,157967,1.21,28500,46943327000.0,785111000.0,-8226419000.0,-39502019000.0,0.0,127102920000.0,1543108000.0,115925303000.0,342717553490.0,587288884490.0,128386494,67038998,52.22,128386494,52.22,1406,248466,0.57
1205,2018-02-26,47280,47560,47080,47380,191213,452021608155,0.34,1156530,15.0,2.05,157967,1.2,28500,37379938000.0,908975000.0,22587114000.0,-60876027000.0,0.0,126399406000.0,1765401000.0,73486242000.0,250370559155.0,452021608155.0,128386494,67018439,52.2,128386494,52.2,1206,191213,0.63
1206,2018-02-27,48360,48380,47380,47380,196611,470190818669,0.0,1156530,15.0,2.05,157967,1.2,28500,45700299000.0,1793808000.0,-6295419000.0,-41198688000.0,0.0,110015941000.0,1787398000.0,105072601000.0,253314878669.0,470190818669.0,128386494,66988774,52.2,128386494,52.2,8147,196611,4.14
1207,2018-02-28,47380,48100,47000,47060,303247,718972454932,-0.68,1156530,14.9,2.03,157967,1.21,28500,-56654196000.0,1569725000.0,-2354700000.0,57439171000.0,0.0,169116956000.0,1882247000.0,122405906000.0,425567345932.0,718972454932.0,128386494,66977843,52.16,128386494,52.16,2463,303247,0.81
1208,2018-03-02,46580,46800,46000,46020,265310,613078502354,-2.21,1156530,14.57,1.99,157967,1.24,28500,-89443127000.0,2608363000.0,213778005000.0,-126943241000.0,0.0,194691028000.0,4577649000.0,60355845000.0,353453980354.0,613078502354.0,128386494,66995347,52.2,128386494,52.2,17749,265310,6.69
1209,2018-03-05,45820,46160,45080,45200,282019,639638106534,-1.78,1156530,14.31,1.95,157967,1.26,28500,-50451156000.0,4384719000.0,134245724000.0,-88179287000.0,0.0,167728942000.0,2634466000.0,106323422000.0,362951276534.0,639638106534.0,128386494,66918737,52.12,128386494,52.12,9212,282019,3.27
1210,2018-03-06,45920,47100,45820,47020,308467,719307895174,4.03,1156530,14.88,2.03,157967,1.21,28500,65392721000.0,-1324115000.0,-95959961000.0,31891355000.0,0.0,175441709000.0,6755815000.0,249236169000.0,287874202174.0,719307895174.0,128386494,66880144,52.1,128386494,52.1,7207,308467,2.34
1211,2018-03-07,48200,48900,47220,48620,428541,1036655011000,3.4,1156530,15.39,2.1,157967,1.17,28500,12139535000.0,-2737885000.0,-296009727000.0,286608077000.0,0.0,263702553000.0,6639938000.0,434682589000.0,331629931000.0,1036655011000.0,128386494,66896919,52.12,128386494,52.12,29984,428541,7.0
1212,2018-03-08,49200,49480,48080,49200,389273,952843675100,1.19,1156530,15.57,2.13,157967,1.16,28500,-9943648000.0,1079341000.0,-59203694000.0,68068001000.0,0.0,489957047000.0,4471386000.0,226390282000.0,232024960100.0,952843675100.0,128386494,67018518,52.2,128386494,52.2,17530,389273,4.5
1213,2018-03-09,49440,50540,49240,49740,286088,714233056412,1.1,1156530,15.74,2.15,157967,1.15,28500,54947791000.0,1218594000.0,-136513748000.0,80347363000.0,0.0,242061221000.0,2921144000.0,314400642000.0,154850049412.0,714233056412.0,128386494,67054391,52.22,128386494,52.22,5936,286088,2.07
1214,2018-03-12,50560,50780,49580,49740,173779,434748776584,0.0,1156530,15.74,2.15,157967,1.15,28500,-60572247000.0,3075779000.0,22732135000.0,34764333000.0,0.0,203352451000.0,2077141000.0,119833297000.0,109485887584.0,434748776584.0,128386494,67080836,52.25,128386494,52.25,5721,173779,3.29
1215,2018-03-13,50760,51660,50360,51660,401974,1025226664800,3.86,1156530,16.35,2.23,157967,1.1,28500,-25577794000.0,-6272138000.0,-340804459000.0,372654391000.0,0.0,287901493000.0,9746341000.0,521532208000.0,206046622800.0,1025226664800.0,128386494,67092928,52.25,128386494,52.25,6345,401974,1.58
1216,2018-03-14,51020,52000,51000,51760,254265,655032086650,0.19,1156530,16.38,2.24,157967,1.1,28500,-28381949000.0,286331000.0,-579412000.0,28675030000.0,0.0,209838359000.0,4564829000.0,164663826000.0,275965072650.0,655032086650.0,128386494,67240759,52.38,128386494,52.38,22216,254265,8.74
1217,2018-03-15,52000,52020,51020,51540,177649,458293581896,-0.43,1156530,16.31,2.23,157967,1.11,28500,-14818770000.0,1364395000.0,6672677000.0,6781698000.0,0.0,188566324000.0,1887665000.0,98374383000.0,169465209896.0,458293581896.0,128386494,67247195,52.38,128386494,52.38,7832,177649,4.41
1218,2018-03-16,51220,51420,50240,51140,243698,618930949429,-0.78,1156530,16.19,2.21,157967,1.11,28500,-78516458000.0,-1415801000.0,49886560000.0,30045699000.0,0.0,221970048000.0,4182830000.0,140859634000.0,251918437429.0,618930949429.0,128386494,67263992,52.38,128386494,52.38,10059,243698,4.13
1219,2018-03-19,50620,51340,50440,50740,164377,417387245000,-0.78,1156530,16.06,2.19,157967,1.12,28500,8874665000.0,374719000.0,30505526000.0,-39754910000.0,0.0,171548949000.0,2152667000.0,66308646000.0,177376983000.0,417387245000.0,128386494,67286192,52.4,128386494,52.4,5466,164377,3.33
1220,2018-03-20,50700,51200,50100,51200,163865,414791150437,0.91,1156530,16.21,2.21,157967,1.11,28500,35252857000.0,1945327000.0,-5193321000.0,-32004863000.0,0.0,126209695000.0,3911695000.0,80912059000.0,203757701437.0,414791150437.0,128386494,67268696,52.4,128386494,52.4,4334,163865,2.64
1221,2018-03-21,51780,51780,51060,51060,178104,456126647694,-0.27,1156530,16.16,2.21,157967,1.12,28500,53434583000.0,5962228000.0,6062739000.0,-65459550000.0,0.0,92317185000.0,1799241000.0,77843045000.0,284167176694.0,456126647694.0,128386494,67267583,52.38,128386494,52.38,6004,178104,3.37
